relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14635,DB00727,drug,nitroglycerin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,16303,DB01162,drug,terazosin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14995,DB01211,drug,clarithromycin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,20339,DB00742,drug,mannitol,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,14859,DB01337,drug,pancuronium,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,20401,DB01421,drug,paromomycin,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14635,DB00727,drug,nitroglycerin,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,16303,DB01162,drug,terazosin,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,14595,DB00035,drug,desmopressin,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14181,DB00495,drug,zidovudine,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,14662,DB00811,drug,ribavirin,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14181,DB00495,drug,zidovudine,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14027,DB00687,drug,fludrocortisone,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,16063,DB00747,drug,scopolamine,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14859,DB01337,drug,pancuronium,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,15818,DB01043,drug,memantine,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,17345,DB11085,drug,resorcinol,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,20412,DB00479,drug,amikacin,DrugBank
drug_drug,synergistic interaction,17585,DB00065,drug,infliximab,DrugBank,15450,DB00602,drug,ivermectin,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,15450,DB00602,drug,ivermectin,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,15450,DB00602,drug,ivermectin,DrugBank
drug_drug,synergistic interaction,14181,DB00495,drug,zidovudine,DrugBank,15450,DB00602,drug,ivermectin,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,15450,DB00602,drug,ivermectin,DrugBank
drug_drug,synergistic interaction,15477,DB00973,drug,ezetimibe,DrugBank,15450,DB00602,drug,ivermectin,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,15450,DB00602,drug,ivermectin,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,17585,DB00065,drug,infliximab,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14181,DB00495,drug,zidovudine,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,15450,DB00602,drug,ivermectin,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,14271,DB00982,drug,isotretinoin,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,15289,DB00218,drug,moxifloxacin,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14027,DB00687,drug,fludrocortisone,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14285,DB01044,drug,gatifloxacin,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14859,DB01337,drug,pancuronium,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,16588,DB00331,drug,metformin,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
