relation,display_relation,x_type,x_name,y_type,y_name
contraindication,contraindication,disease,cerebral malaria,drug,prednisone
contraindication,contraindication,disease,adrenocortical insufficiency,drug,metformin
contraindication,contraindication,disease,addison disease,drug,metformin
contraindication,contraindication,disease,adrenocortical insufficiency,drug,ketoconazole
contraindication,contraindication,disease,addison disease,drug,ketoconazole
contraindication,contraindication,disease,adrenocortical insufficiency,drug,bacitracin
contraindication,contraindication,disease,addison disease,drug,bacitracin
contraindication,contraindication,disease,hypothyroidism,drug,morphine
contraindication,contraindication,disease,myxedema,drug,morphine
contraindication,contraindication,disease,congenital hypothyroidism,drug,morphine
contraindication,contraindication,disease,hypothyroidism,drug,prednisone
contraindication,contraindication,disease,myxedema,drug,prednisone
contraindication,contraindication,disease,congenital hypothyroidism,drug,prednisone
contraindication,contraindication,disease,hypothyroidism,drug,ibuprofen
contraindication,contraindication,disease,myxedema,drug,ibuprofen
contraindication,contraindication,disease,congenital hypothyroidism,drug,ibuprofen
contraindication,contraindication,disease,strongyloidiasis,drug,prednisone
contraindication,contraindication,disease,angioedema,drug,isotretinoin
contraindication,contraindication,disease,acquired angioedema,drug,isotretinoin
contraindication,contraindication,disease,renin-angiotensin-aldosterone system-blocker-induced angioedema,drug,isotretinoin
contraindication,contraindication,disease,non-histaminic angioedema,drug,isotretinoin
contraindication,contraindication,disease,hereditary angioedema,drug,isotretinoin
contraindication,contraindication,disease,peptic ulcer disease,drug,prednisone
contraindication,contraindication,disease,peptic ulcer disease,drug,galantamine
contraindication,contraindication,disease,peptic ulcer disease,drug,ketoprofen
contraindication,contraindication,disease,peptic ulcer disease,drug,ibuprofen
contraindication,contraindication,disease,osteonecrosis,drug,prednisone
contraindication,contraindication,disease,primary avascular,drug,prednisone
contraindication,contraindication,disease,open-angle glaucoma,drug,prednisone
contraindication,contraindication,disease,open-angle glaucoma,drug,scopolamine
contraindication,contraindication,disease,open-angle glaucoma,drug,bacitracin
contraindication,contraindication,disease,cirrhosis of liver,drug,prednisone
contraindication,contraindication,disease,cirrhosis of liver,drug,ribavirin
contraindication,contraindication,disease,cirrhosis of liver,drug,moxifloxacin
contraindication,contraindication,disease,varicella zoster infection,drug,prednisone
contraindication,contraindication,disease,inflammatory bowel disease,drug,isotretinoin
contraindication,contraindication,disease,inflammatory bowel disease,drug,fentanyl
contraindication,contraindication,disease,inflammatory bowel disease,drug,ibuprofen
contraindication,contraindication,disease,osteoporosis,drug,clarithromycin
contraindication,contraindication,disease,postmenopausal osteoporosis,drug,clarithromycin
contraindication,contraindication,disease,osteoporosis,drug,metformin
contraindication,contraindication,disease,postmenopausal osteoporosis,drug,metformin
contraindication,contraindication,disease,osteoporosis,drug,prednisone
contraindication,contraindication,disease,postmenopausal osteoporosis,drug,prednisone
contraindication,contraindication,disease,osteoporosis,drug,isotretinoin
contraindication,contraindication,disease,postmenopausal osteoporosis,drug,isotretinoin
contraindication,contraindication,disease,tuberculosis,drug,prednisone
contraindication,contraindication,disease,systemic lupus erythematosus (disease),drug,isotretinoin
contraindication,contraindication,disease,pediatric systemic lupus erythematosus,drug,isotretinoin
contraindication,contraindication,disease,systemic lupus erythematosus (disease),drug,ibuprofen
contraindication,contraindication,disease,pediatric systemic lupus erythematosus,drug,ibuprofen
contraindication,contraindication,disease,psychotic disorder,drug,amantadine
contraindication,contraindication,disease,schizophreniform disorder,drug,amantadine
contraindication,contraindication,disease,mental disorder,drug,amantadine
contraindication,contraindication,disease,schizoaffective disorder,drug,amantadine
contraindication,contraindication,disease,psychotic disorder,drug,morphine
contraindication,contraindication,disease,schizophreniform disorder,drug,morphine
contraindication,contraindication,disease,mental disorder,drug,morphine
contraindication,contraindication,disease,schizoaffective disorder,drug,morphine
contraindication,contraindication,disease,psychotic disorder,drug,prednisone
contraindication,contraindication,disease,schizophreniform disorder,drug,prednisone
contraindication,contraindication,disease,mental disorder,drug,prednisone
contraindication,contraindication,disease,schizoaffective disorder,drug,prednisone
contraindication,contraindication,disease,psychotic disorder,drug,tizanidine
contraindication,contraindication,disease,schizophreniform disorder,drug,tizanidine
contraindication,contraindication,disease,mental disorder,drug,tizanidine
contraindication,contraindication,disease,schizoaffective disorder,drug,tizanidine
contraindication,contraindication,disease,psychotic disorder,drug,scopolamine
contraindication,contraindication,disease,schizophreniform disorder,drug,scopolamine
contraindication,contraindication,disease,mental disorder,drug,scopolamine
contraindication,contraindication,disease,schizoaffective disorder,drug,scopolamine
contraindication,contraindication,disease,psychotic disorder,drug,isotretinoin
contraindication,contraindication,disease,schizophreniform disorder,drug,isotretinoin
contraindication,contraindication,disease,mental disorder,drug,isotretinoin
contraindication,contraindication,disease,schizoaffective disorder,drug,isotretinoin
contraindication,contraindication,disease,fungal infectious disease,drug,prednisone
contraindication,contraindication,disease,dermatophytosis,drug,prednisone
contraindication,contraindication,disease,myopathy,drug,prednisone
contraindication,contraindication,disease,muscular disease,drug,prednisone
contraindication,contraindication,disease,skeletal muscle disease,drug,prednisone
contraindication,contraindication,disease,familial periodic paralysis,drug,prednisone
contraindication,contraindication,disease,myopathy,drug,zidovudine
contraindication,contraindication,disease,muscular disease,drug,zidovudine
contraindication,contraindication,disease,skeletal muscle disease,drug,zidovudine
contraindication,contraindication,disease,familial periodic paralysis,drug,zidovudine
contraindication,contraindication,disease,myopathy,drug,ezetimibe
contraindication,contraindication,disease,muscular disease,drug,ezetimibe
contraindication,contraindication,disease,skeletal muscle disease,drug,ezetimibe
contraindication,contraindication,disease,familial periodic paralysis,drug,ezetimibe
contraindication,contraindication,disease,adrenal insufficiency,drug,metformin
contraindication,contraindication,disease,asthma,drug,fentanyl
contraindication,contraindication,disease,intrinsic asthma,drug,fentanyl
contraindication,contraindication,disease,allergic asthma,drug,fentanyl
contraindication,contraindication,disease,asthma,drug,ribavirin
contraindication,contraindication,disease,intrinsic asthma,drug,ribavirin
contraindication,contraindication,disease,allergic asthma,drug,ribavirin
contraindication,contraindication,disease,asthma,drug,galantamine
contraindication,contraindication,disease,intrinsic asthma,drug,galantamine
contraindication,contraindication,disease,allergic asthma,drug,galantamine
contraindication,contraindication,disease,potassium deficiency disease,drug,morphine
contraindication,contraindication,disease,potassium deficiency disease,drug,prednisone
contraindication,contraindication,disease,potassium deficiency disease,drug,isotretinoin
contraindication,contraindication,disease,potassium deficiency disease,drug,fentanyl
contraindication,contraindication,disease,potassium deficiency disease,drug,ibuprofen
contraindication,contraindication,disease,potassium deficiency disease,drug,moxifloxacin
contraindication,contraindication,disease,muscular atrophy,drug,prednisone
contraindication,contraindication,disease,anterior horn disease,drug,prednisone
contraindication,contraindication,disease,tendinitis,drug,moxifloxacin
contraindication,contraindication,disease,exostosis,drug,moxifloxacin
contraindication,contraindication,disease,periarthritis,drug,moxifloxacin
contraindication,contraindication,disease,gastritis,drug,meloxicam
contraindication,contraindication,disease,gastritis,drug,prednisone
contraindication,contraindication,disease,infectious disease,drug,metformin
contraindication,contraindication,disease,infectious disease,drug,prednisone
contraindication,contraindication,disease,allergic rhinitis,drug,desmopressin
contraindication,contraindication,disease,vasomotor rhinitis,drug,desmopressin
contraindication,contraindication,disease,herpes simplex infectious disease,drug,prednisone
contraindication,contraindication,disease,sarcoidosis,drug,ribavirin
contraindication,contraindication,disease,diabetes mellitus (disease),drug,esmolol
contraindication,contraindication,disease,diabetic ketoacidosis,drug,esmolol
contraindication,contraindication,disease,diabetes mellitus (disease),drug,meloxicam
contraindication,contraindication,disease,diabetic ketoacidosis,drug,meloxicam
contraindication,contraindication,disease,diabetes mellitus (disease),drug,acitretin
contraindication,contraindication,disease,diabetic ketoacidosis,drug,acitretin
contraindication,contraindication,disease,diabetes mellitus (disease),drug,prednisone
contraindication,contraindication,disease,diabetic ketoacidosis,drug,prednisone
contraindication,contraindication,disease,diabetes mellitus (disease),drug,scopolamine
contraindication,contraindication,disease,diabetic ketoacidosis,drug,scopolamine
contraindication,contraindication,disease,diabetes mellitus (disease),drug,isotretinoin
contraindication,contraindication,disease,diabetic ketoacidosis,drug,isotretinoin
contraindication,contraindication,disease,diabetes mellitus (disease),drug,ibuprofen
contraindication,contraindication,disease,diabetic ketoacidosis,drug,ibuprofen
contraindication,contraindication,disease,diabetes mellitus (disease),drug,bacitracin
contraindication,contraindication,disease,diabetic ketoacidosis,drug,bacitracin
contraindication,contraindication,disease,diabetes mellitus (disease),drug,resorcinol
contraindication,contraindication,disease,diabetic ketoacidosis,drug,resorcinol
contraindication,contraindication,disease,obsolete pathologic fracture,drug,prednisone
contraindication,contraindication,disease,melanoma,drug,amantadine
contraindication,contraindication,disease,benign prostatic hyperplasia (disease),drug,morphine
contraindication,contraindication,disease,benign prostatic hyperplasia (disease),drug,scopolamine
contraindication,contraindication,disease,benign prostatic hyperplasia (disease),drug,fentanyl
contraindication,contraindication,disease,benign prostatic hyperplasia (disease),drug,ibuprofen
contraindication,contraindication,disease,obsolete hyperuricemia (disease),drug,isotretinoin
contraindication,contraindication,disease,neutropenia,drug,trimethoprim
contraindication,contraindication,disease,agranulocytosis,drug,trimethoprim
contraindication,contraindication,disease,neutropenia,drug,mannitol
contraindication,contraindication,disease,agranulocytosis,drug,mannitol
contraindication,contraindication,disease,neutropenia,drug,scopolamine
contraindication,contraindication,disease,agranulocytosis,drug,scopolamine
contraindication,contraindication,disease,neutropenia,drug,isotretinoin
contraindication,contraindication,disease,agranulocytosis,drug,isotretinoin
contraindication,contraindication,disease,neutropenia,drug,zidovudine
contraindication,contraindication,disease,agranulocytosis,drug,zidovudine
contraindication,contraindication,disease,hereditary angioedema with c1inh deficiency,drug,isotretinoin
contraindication,contraindication,disease,aortic stenosis,drug,tadalafil
contraindication,contraindication,disease,aortic valve stenosis,drug,tadalafil
contraindication,contraindication,disease,aortic valve disease,drug,tadalafil
contraindication,contraindication,disease,supravalvular aortic stenosis (disease),drug,tadalafil
contraindication,contraindication,disease,aortic stenosis,drug,sildenafil
contraindication,contraindication,disease,aortic valve stenosis,drug,sildenafil
contraindication,contraindication,disease,aortic valve disease,drug,sildenafil
contraindication,contraindication,disease,supravalvular aortic stenosis (disease),drug,sildenafil
contraindication,contraindication,disease,hypotensive disorder,drug,morphine
contraindication,contraindication,disease,hypotensive disorder,drug,nitroglycerin
contraindication,contraindication,disease,hypotensive disorder,drug,tizanidine
contraindication,contraindication,disease,hypotensive disorder,drug,isotretinoin
contraindication,contraindication,disease,hypotensive disorder,drug,fentanyl
contraindication,contraindication,disease,hypotensive disorder,drug,tadalafil
contraindication,contraindication,disease,hypotensive disorder,drug,ibuprofen
contraindication,contraindication,disease,hypotensive disorder,drug,halothane
contraindication,contraindication,disease,hypotensive disorder,drug,yohimbine
contraindication,contraindication,disease,hypotensive disorder,drug,sildenafil
contraindication,contraindication,disease,hyperparathyroidism,drug,isotretinoin
contraindication,contraindication,disease,osteitis fibrosa,drug,isotretinoin
contraindication,contraindication,disease,hepatic coma,drug,mannitol
contraindication,contraindication,disease,hepatic encephalopathy,drug,mannitol
contraindication,contraindication,disease,hepatic coma,drug,scopolamine
contraindication,contraindication,disease,hepatic encephalopathy,drug,scopolamine
contraindication,contraindication,disease,hepatic coma,drug,isotretinoin
contraindication,contraindication,disease,hepatic encephalopathy,drug,isotretinoin
contraindication,contraindication,disease,connective tissue disease,drug,isotretinoin
contraindication,contraindication,disease,bone disease,drug,isotretinoin
contraindication,contraindication,disease,cartilage disease,drug,isotretinoin
contraindication,contraindication,disease,neonatal jaundice,drug,isotretinoin
contraindication,contraindication,disease,anuria,drug,mannitol
contraindication,contraindication,disease,anuria,drug,isotretinoin
contraindication,contraindication,disease,gout,drug,isotretinoin
contraindication,contraindication,disease,hypertrophic cardiomyopathy,drug,nitroglycerin
contraindication,contraindication,disease,hypercalcemia disease,drug,isotretinoin
contraindication,contraindication,disease,nephrocalcinosis,drug,isotretinoin
contraindication,contraindication,disease,phosphorus metabolism disease,drug,isotretinoin
contraindication,contraindication,disease,renal artery obstruction,drug,isotretinoin
contraindication,contraindication,disease,peripheral nervous system disease,drug,moxifloxacin
contraindication,contraindication,disease,peripheral neuropathy,drug,moxifloxacin
contraindication,contraindication,disease,substance abuse/dependence,drug,meloxicam
contraindication,contraindication,disease,substance abuse/dependence,drug,mannitol
contraindication,contraindication,disease,substance abuse/dependence,drug,metformin
contraindication,contraindication,disease,substance abuse/dependence,drug,morphine
contraindication,contraindication,disease,substance abuse/dependence,drug,acitretin
contraindication,contraindication,disease,substance abuse/dependence,drug,scopolamine
contraindication,contraindication,disease,substance abuse/dependence,drug,isotretinoin
contraindication,contraindication,disease,substance abuse/dependence,drug,fentanyl
contraindication,contraindication,disease,substance abuse/dependence,drug,ezetimibe
contraindication,contraindication,disease,substance abuse/dependence,drug,ibuprofen
contraindication,contraindication,disease,blood coagulation disease,drug,meloxicam
contraindication,contraindication,disease,blood coagulation disease,drug,ketoprofen
contraindication,contraindication,disease,blood coagulation disease,drug,tadalafil
contraindication,contraindication,disease,blood coagulation disease,drug,ibuprofen
contraindication,contraindication,disease,acute coronary syndrome,drug,tadalafil
contraindication,contraindication,disease,acute coronary syndrome,drug,sildenafil
contraindication,contraindication,disease,sickle cell anemia,drug,ribavirin
contraindication,contraindication,disease,hereditary persistence of fetal hemoglobin,drug,ribavirin
contraindication,contraindication,disease,sickle cell anemia,drug,tadalafil
contraindication,contraindication,disease,hereditary persistence of fetal hemoglobin,drug,tadalafil
contraindication,contraindication,disease,sickle cell anemia,drug,sildenafil
contraindication,contraindication,disease,hereditary persistence of fetal hemoglobin,drug,sildenafil
contraindication,contraindication,disease,methemoglobinemia,drug,nitroglycerin
contraindication,contraindication,disease,sulfhemoglobinemia,drug,nitroglycerin
contraindication,contraindication,disease,methemoglobinemia,drug,resorcinol
contraindication,contraindication,disease,sulfhemoglobinemia,drug,resorcinol
contraindication,contraindication,disease,rhabdomyolysis (disease),drug,ezetimibe
contraindication,contraindication,disease,nodular fasciitis,drug,ezetimibe
contraindication,contraindication,disease,hypertriglyceridemia (disease),drug,acitretin
contraindication,contraindication,disease,hypertriglyceridemia (disease),drug,isotretinoin
contraindication,contraindication,disease,hypertriglyceridemia (disease),drug,zidovudine
contraindication,contraindication,disease,hypercalcemia disease,drug,amikacin
contraindication,contraindication,disease,nephrocalcinosis,drug,amikacin
contraindication,contraindication,disease,phosphorus metabolism disease,drug,amikacin
contraindication,contraindication,disease,heart disease,drug,scopolamine
contraindication,contraindication,disease,cardiovascular disease,drug,scopolamine
contraindication,contraindication,disease,heart disease,drug,yohimbine
contraindication,contraindication,disease,cardiovascular disease,drug,yohimbine
contraindication,contraindication,disease,obsolete functional visual loss,drug,tadalafil
contraindication,contraindication,disease,migraine disorder,drug,fentanyl
contraindication,contraindication,disease,"migraine with or without aura, susceptibility to",drug,fentanyl
contraindication,contraindication,disease,hyperlipidemia,drug,meloxicam
contraindication,contraindication,disease,familial hyperlipidemia,drug,meloxicam
contraindication,contraindication,disease,coronary artery disease,drug,metformin
contraindication,contraindication,disease,coronary artery disease,drug,morphine
contraindication,contraindication,disease,coronary artery disease,drug,scopolamine
contraindication,contraindication,disease,coronary artery disease,drug,desmopressin
contraindication,contraindication,disease,obesity disorder,drug,acitretin
contraindication,contraindication,disease,monogenic obesity,drug,acitretin
contraindication,contraindication,disease,obesity disorder,drug,isotretinoin
contraindication,contraindication,disease,monogenic obesity,drug,isotretinoin
contraindication,contraindication,disease,obesity disorder,drug,zidovudine
contraindication,contraindication,disease,monogenic obesity,drug,zidovudine
contraindication,contraindication,disease,obstructive sleep apnea syndrome,drug,mannitol
contraindication,contraindication,disease,sleep apnea syndrome,drug,mannitol
contraindication,contraindication,disease,congenital central hypoventilation syndrome,drug,mannitol
contraindication,contraindication,disease,haddad syndrome,drug,mannitol
contraindication,contraindication,disease,obstructive sleep apnea syndrome,drug,morphine
contraindication,contraindication,disease,sleep apnea syndrome,drug,morphine
contraindication,contraindication,disease,congenital central hypoventilation syndrome,drug,morphine
contraindication,contraindication,disease,haddad syndrome,drug,morphine
contraindication,contraindication,disease,obstructive sleep apnea syndrome,drug,scopolamine
contraindication,contraindication,disease,sleep apnea syndrome,drug,scopolamine
contraindication,contraindication,disease,congenital central hypoventilation syndrome,drug,scopolamine
contraindication,contraindication,disease,haddad syndrome,drug,scopolamine
contraindication,contraindication,disease,stroke disorder,drug,meloxicam
contraindication,contraindication,disease,cerebrovascular disorder,drug,meloxicam
contraindication,contraindication,disease,obsolete susceptibility to ischemic stroke,drug,meloxicam
contraindication,contraindication,disease,cerebral infarction,drug,meloxicam
contraindication,contraindication,disease,stroke disorder,drug,metformin
contraindication,contraindication,disease,cerebrovascular disorder,drug,metformin
contraindication,contraindication,disease,obsolete susceptibility to ischemic stroke,drug,metformin
contraindication,contraindication,disease,cerebral infarction,drug,metformin
contraindication,contraindication,disease,stroke disorder,drug,tadalafil
contraindication,contraindication,disease,cerebrovascular disorder,drug,tadalafil
contraindication,contraindication,disease,obsolete susceptibility to ischemic stroke,drug,tadalafil
contraindication,contraindication,disease,cerebral infarction,drug,tadalafil
contraindication,contraindication,disease,stroke disorder,drug,ibuprofen
contraindication,contraindication,disease,cerebrovascular disorder,drug,ibuprofen
contraindication,contraindication,disease,obsolete susceptibility to ischemic stroke,drug,ibuprofen
contraindication,contraindication,disease,cerebral infarction,drug,ibuprofen
contraindication,contraindication,disease,stroke disorder,drug,sildenafil
contraindication,contraindication,disease,cerebrovascular disorder,drug,sildenafil
contraindication,contraindication,disease,obsolete susceptibility to ischemic stroke,drug,sildenafil
contraindication,contraindication,disease,cerebral infarction,drug,sildenafil
contraindication,contraindication,disease,hepatic porphyria,drug,metformin
contraindication,contraindication,disease,myocardial infarction (disease),drug,meloxicam
contraindication,contraindication,disease,coronary thrombosis,drug,meloxicam
contraindication,contraindication,disease,myocardial infarction,drug,meloxicam
contraindication,contraindication,disease,hemoglobinopathy,drug,meloxicam
contraindication,contraindication,disease,myocardial infarction (disease),drug,metformin
contraindication,contraindication,disease,coronary thrombosis,drug,metformin
contraindication,contraindication,disease,myocardial infarction,drug,metformin
contraindication,contraindication,disease,hemoglobinopathy,drug,metformin
contraindication,contraindication,disease,myocardial infarction (disease),drug,scopolamine
contraindication,contraindication,disease,coronary thrombosis,drug,scopolamine
contraindication,contraindication,disease,myocardial infarction,drug,scopolamine
contraindication,contraindication,disease,hemoglobinopathy,drug,scopolamine
contraindication,contraindication,disease,myocardial infarction (disease),drug,ribavirin
contraindication,contraindication,disease,coronary thrombosis,drug,ribavirin
contraindication,contraindication,disease,myocardial infarction,drug,ribavirin
contraindication,contraindication,disease,hemoglobinopathy,drug,ribavirin
contraindication,contraindication,disease,myocardial infarction (disease),drug,ketoprofen
contraindication,contraindication,disease,coronary thrombosis,drug,ketoprofen
contraindication,contraindication,disease,myocardial infarction,drug,ketoprofen
contraindication,contraindication,disease,hemoglobinopathy,drug,ketoprofen
contraindication,contraindication,disease,myocardial infarction (disease),drug,tadalafil
contraindication,contraindication,disease,coronary thrombosis,drug,tadalafil
contraindication,contraindication,disease,myocardial infarction,drug,tadalafil
contraindication,contraindication,disease,hemoglobinopathy,drug,tadalafil
contraindication,contraindication,disease,myocardial infarction (disease),drug,ibuprofen
contraindication,contraindication,disease,coronary thrombosis,drug,ibuprofen
contraindication,contraindication,disease,myocardial infarction,drug,ibuprofen
contraindication,contraindication,disease,hemoglobinopathy,drug,ibuprofen
contraindication,contraindication,disease,myocardial infarction (disease),drug,sildenafil
contraindication,contraindication,disease,coronary thrombosis,drug,sildenafil
contraindication,contraindication,disease,myocardial infarction,drug,sildenafil
contraindication,contraindication,disease,hemoglobinopathy,drug,sildenafil
contraindication,contraindication,disease,anemia (disease),drug,meloxicam
contraindication,contraindication,disease,macrocytic anemia (disease),drug,meloxicam
contraindication,contraindication,disease,anemia (disease),drug,mannitol
contraindication,contraindication,disease,macrocytic anemia (disease),drug,mannitol
contraindication,contraindication,disease,anemia (disease),drug,nitroglycerin
contraindication,contraindication,disease,macrocytic anemia (disease),drug,nitroglycerin
contraindication,contraindication,disease,anemia (disease),drug,scopolamine
contraindication,contraindication,disease,macrocytic anemia (disease),drug,scopolamine
contraindication,contraindication,disease,anemia (disease),drug,ribavirin
contraindication,contraindication,disease,macrocytic anemia (disease),drug,ribavirin
contraindication,contraindication,disease,anemia (disease),drug,zidovudine
contraindication,contraindication,disease,macrocytic anemia (disease),drug,zidovudine
contraindication,contraindication,disease,anemia (disease),drug,ibuprofen
contraindication,contraindication,disease,macrocytic anemia (disease),drug,ibuprofen
contraindication,contraindication,disease,anemia (disease),drug,bosentan
contraindication,contraindication,disease,macrocytic anemia (disease),drug,bosentan
contraindication,contraindication,disease,hyperbilirubinemia,drug,bosentan
contraindication,contraindication,disease,hereditary hyperbilirubinemia,drug,bosentan
contraindication,contraindication,disease,gilbert syndrome,drug,bosentan
contraindication,contraindication,disease,interstitial lung disease,drug,ribavirin
contraindication,contraindication,disease,clostridium difficile colitis,drug,clarithromycin
contraindication,contraindication,disease,perinatal necrotizing enterocolitis,drug,clarithromycin
contraindication,contraindication,disease,clostridium difficile colitis,drug,trimethoprim
contraindication,contraindication,disease,perinatal necrotizing enterocolitis,drug,trimethoprim
contraindication,contraindication,disease,clostridium difficile colitis,drug,doxycycline
contraindication,contraindication,disease,perinatal necrotizing enterocolitis,drug,doxycycline
contraindication,contraindication,disease,clostridium difficile colitis,drug,moxifloxacin
contraindication,contraindication,disease,perinatal necrotizing enterocolitis,drug,moxifloxacin
contraindication,contraindication,disease,impaired renal function disease,drug,meloxicam
contraindication,contraindication,disease,impaired renal function disease,drug,mannitol
contraindication,contraindication,disease,impaired renal function disease,drug,metformin
contraindication,contraindication,disease,impaired renal function disease,drug,morphine
contraindication,contraindication,disease,impaired renal function disease,drug,ribavirin
contraindication,contraindication,disease,impaired renal function disease,drug,memantine
contraindication,contraindication,disease,impaired renal function disease,drug,desmopressin
contraindication,contraindication,disease,impaired renal function disease,drug,ibuprofen
contraindication,contraindication,disease,ocular hypertension,drug,scopolamine
contraindication,contraindication,disease,ocular hypertension,drug,ibuprofen
contraindication,contraindication,disease,ocular hypertension,drug,bacitracin
contraindication,contraindication,disease,acidosis disorder,drug,metformin
contraindication,contraindication,disease,metabolic acidosis,drug,metformin
contraindication,contraindication,disease,central nervous system origin vertigo,drug,amikacin
contraindication,contraindication,disease,coronary atherosclerosis,drug,scopolamine
contraindication,contraindication,disease,arteriosclerosis disorder,drug,scopolamine
contraindication,contraindication,disease,atherosclerosis,drug,scopolamine
contraindication,contraindication,disease,coronary artery disease,drug,ribavirin
contraindication,contraindication,disease,coronary atherosclerosis,drug,ribavirin
contraindication,contraindication,disease,arteriosclerosis disorder,drug,ribavirin
contraindication,contraindication,disease,atherosclerosis,drug,ribavirin
contraindication,contraindication,disease,coronary artery disease,drug,ibuprofen
contraindication,contraindication,disease,coronary atherosclerosis,drug,ibuprofen
contraindication,contraindication,disease,arteriosclerosis disorder,drug,ibuprofen
contraindication,contraindication,disease,atherosclerosis,drug,ibuprofen
contraindication,contraindication,disease,sudden cardiac arrest,drug,scopolamine
contraindication,contraindication,disease,heart conduction disease,drug,scopolamine
contraindication,contraindication,disease,sudden cardiac arrest,drug,ibuprofen
contraindication,contraindication,disease,heart conduction disease,drug,ibuprofen
contraindication,contraindication,disease,sudden cardiac arrest,drug,moxifloxacin
contraindication,contraindication,disease,heart conduction disease,drug,moxifloxacin
contraindication,contraindication,disease,sudden cardiac arrest,drug,halothane
contraindication,contraindication,disease,heart conduction disease,drug,halothane
contraindication,contraindication,disease,sudden cardiac arrest,drug,resorcinol
contraindication,contraindication,disease,heart conduction disease,drug,resorcinol
contraindication,contraindication,disease,g6pd deficiency,drug,trimethoprim
contraindication,contraindication,disease,glycogen storage disease,drug,trimethoprim
contraindication,contraindication,disease,cystinuria,drug,trimethoprim
contraindication,contraindication,disease,galactosemia,drug,trimethoprim
contraindication,contraindication,disease,g6pd deficiency,drug,resorcinol
contraindication,contraindication,disease,glycogen storage disease,drug,resorcinol
contraindication,contraindication,disease,cystinuria,drug,resorcinol
contraindication,contraindication,disease,galactosemia,drug,resorcinol
contraindication,contraindication,disease,folliculitis,drug,resorcinol
contraindication,contraindication,disease,seborrheic dermatitis,drug,resorcinol
contraindication,contraindication,disease,dermatitis,drug,mupirocin
contraindication,contraindication,disease,dermatitis,drug,resorcinol
contraindication,contraindication,disease,respiratory failure,drug,morphine
contraindication,contraindication,disease,respiratory failure,drug,fentanyl
contraindication,contraindication,disease,respiratory failure,drug,ibuprofen
contraindication,contraindication,disease,respiratory failure,drug,bacitracin
contraindication,contraindication,disease,respiratory failure,drug,resorcinol
contraindication,contraindication,disease,angle-closure glaucoma,drug,amantadine
contraindication,contraindication,disease,closed-angle glaucoma,drug,amantadine
contraindication,contraindication,disease,angle-closure glaucoma,drug,morphine
contraindication,contraindication,disease,closed-angle glaucoma,drug,morphine
contraindication,contraindication,disease,angle-closure glaucoma,drug,scopolamine
contraindication,contraindication,disease,closed-angle glaucoma,drug,scopolamine
contraindication,contraindication,disease,angle-closure glaucoma,drug,ibuprofen
contraindication,contraindication,disease,closed-angle glaucoma,drug,ibuprofen
contraindication,contraindication,disease,chronic primary adrenal insufficiency,drug,metformin
contraindication,contraindication,disease,familial adrenal hypoplasia with absent pituitary luteinizing hormone,drug,metformin
contraindication,contraindication,disease,familial glucocorticoid deficiency,drug,metformin
contraindication,contraindication,disease,x-linked adrenal hypoplasia congenita,drug,metformin
contraindication,contraindication,disease,inherited isolated adrenal insufficiency due to partial cyp11a1 deficiency,drug,metformin
contraindication,contraindication,disease,congenital adrenal hyperplasia,drug,metformin
contraindication,contraindication,disease,addison disease,drug,morphine
contraindication,contraindication,disease,chronic primary adrenal insufficiency,drug,morphine
contraindication,contraindication,disease,adrenal insufficiency,drug,morphine
contraindication,contraindication,disease,familial adrenal hypoplasia with absent pituitary luteinizing hormone,drug,morphine
contraindication,contraindication,disease,familial glucocorticoid deficiency,drug,morphine
contraindication,contraindication,disease,x-linked adrenal hypoplasia congenita,drug,morphine
contraindication,contraindication,disease,inherited isolated adrenal insufficiency due to partial cyp11a1 deficiency,drug,morphine
contraindication,contraindication,disease,congenital adrenal hyperplasia,drug,morphine
contraindication,contraindication,disease,adrenocortical insufficiency,drug,morphine
contraindication,contraindication,disease,addison disease,drug,ibuprofen
contraindication,contraindication,disease,chronic primary adrenal insufficiency,drug,ibuprofen
contraindication,contraindication,disease,adrenal insufficiency,drug,ibuprofen
contraindication,contraindication,disease,familial adrenal hypoplasia with absent pituitary luteinizing hormone,drug,ibuprofen
contraindication,contraindication,disease,familial glucocorticoid deficiency,drug,ibuprofen
contraindication,contraindication,disease,x-linked adrenal hypoplasia congenita,drug,ibuprofen
contraindication,contraindication,disease,inherited isolated adrenal insufficiency due to partial cyp11a1 deficiency,drug,ibuprofen
contraindication,contraindication,disease,congenital adrenal hyperplasia,drug,ibuprofen
contraindication,contraindication,disease,adrenocortical insufficiency,drug,ibuprofen
contraindication,contraindication,disease,myasthenia gravis,drug,clarithromycin
contraindication,contraindication,disease,adult-onset myasthenia gravis,drug,clarithromycin
contraindication,contraindication,disease,neuromuscular junction disease,drug,clarithromycin
contraindication,contraindication,disease,myasthenia gravis,drug,morphine
contraindication,contraindication,disease,adult-onset myasthenia gravis,drug,morphine
contraindication,contraindication,disease,neuromuscular junction disease,drug,morphine
contraindication,contraindication,disease,myasthenia gravis,drug,scopolamine
contraindication,contraindication,disease,adult-onset myasthenia gravis,drug,scopolamine
contraindication,contraindication,disease,neuromuscular junction disease,drug,scopolamine
contraindication,contraindication,disease,myasthenia gravis,drug,fentanyl
contraindication,contraindication,disease,adult-onset myasthenia gravis,drug,fentanyl
contraindication,contraindication,disease,neuromuscular junction disease,drug,fentanyl
